investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001602,2024-02-18,119093,Sip,17712,West Bengal,Kolkata,T30,36-45,Male,27.0,Cheque,Pending
INV002756,2024-02-18,119095,Sip,4379,Delhi,Gurugram,T30,36-45,Male,49.7,Net Banking,Pending
INV000851,2024-02-18,125498,Sip,8379,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Cheque,Pending
INV004365,2024-02-19,120843,Lumpsum,307515,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Pending
INV003734,2024-02-19,120506,Sip,7188,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,Pending
INV003772,2024-02-20,119095,Redemption,219124,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,Pending
INV004722,2024-02-20,119598,Sip,2855,Haryana,Faridabad,B30,36-45,Female,29.7,UPI,Pending
INV003543,2024-02-20,120844,Sip,522,Maharashtra,Nashik,B30,26-35,Male,8.3,Cheque,Pending
INV000741,2024-02-20,100033,Redemption,207495,Rajasthan,Udaipur,B30,26-35,Male,17.4,UPI,Pending
INV001579,2024-02-20,120506,Lumpsum,356077,Karnataka,Bangalore,T30,46-55,Male,71.1,Mandate,Pending
INV004926,2024-02-21,118635,Sip,7024,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,Pending
INV004256,2024-02-22,120844,Lumpsum,207066,Karnataka,Mysore,B30,26-35,Male,22.3,Mandate,Pending
INV004094,2024-02-22,101208,Redemption,58459,Haryana,Faridabad,B30,26-35,Female,10.0,Mandate,Pending
INV003168,2024-02-22,149324,Sip,2093,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Net Banking,Pending
INV002152,2024-02-22,149324,Sip,52733,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Mandate,Pending
INV002886,2024-02-22,120844,Sip,3310,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,Pending
INV004648,2024-02-22,125497,Sip,2441,Maharashtra,Pune,T30,36-45,Male,54.3,UPI,Pending
INV000161,2024-02-23,125497,Sip,8718,Rajasthan,Jaipur,T30,18-25,Female,6.8,UPI,Pending
INV000563,2024-02-23,120503,Lumpsum,280821,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Net Banking,Pending
INV002381,2024-02-23,119120,Lumpsum,440883,Karnataka,Mysore,B30,36-45,Male,23.1,Mandate,Pending
INV002252,2024-02-23,149324,Sip,6607,Maharashtra,Pune,T30,36-45,Female,46.4,Net Banking,Pending
INV004639,2024-02-24,101208,Lumpsum,223352,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,Pending
INV002815,2024-02-24,120503,Lumpsum,384215,Rajasthan,Jaipur,T30,26-35,Male,10.5,UPI,Pending
INV001876,2024-02-25,102887,Sip,1183,Delhi,Gurugram,T30,36-45,Male,13.3,Net Banking,Pending
INV004660,2024-02-25,120507,Lumpsum,363454,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Net Banking,Pending
INV004865,2024-02-25,102887,Lumpsum,192394,Maharashtra,Nashik,B30,56+,Male,77.2,UPI,Pending
INV003288,2024-02-25,118634,Lumpsum,142366,Punjab,Chandigarh,T30,56+,Male,57.9,Mandate,Pending
INV002633,2024-02-25,119092,Sip,14022,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,Pending
INV000735,2024-02-25,149322,Sip,4482,Maharashtra,Pune,T30,36-45,Male,57.7,Net Banking,Pending
INV004239,2024-02-26,149322,Sip,56309,Karnataka,Bangalore,T30,18-25,Female,6.3,Net Banking,Pending
INV003554,2024-02-26,120507,Lumpsum,247611,Rajasthan,Jaipur,T30,26-35,Female,15.6,Net Banking,Pending
INV001850,2024-02-26,101208,Sip,902,Uttar Pradesh,Kanpur,B30,26-35,Male,17.1,UPI,Pending
INV004605,2024-02-26,101207,Lumpsum,398968,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,Pending
INV003193,2024-02-26,118632,Sip,438,Rajasthan,Jaipur,T30,36-45,Male,40.4,UPI,Pending
INV002399,2024-02-27,148568,Redemption,90033,Gujarat,Ahmedabad,T30,46-55,Female,34.7,Net Banking,Pending
INV003219,2024-02-27,120506,Sip,1167,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,Pending
INV001414,2024-02-27,118636,Sip,1876,Gujarat,Ahmedabad,T30,18-25,Male,4.8,Cheque,Pending
INV003610,2024-02-27,118632,Sip,2265,Delhi,Gurugram,T30,26-35,Male,16.9,Net Banking,Pending
INV002937,2024-02-27,119120,Sip,58251,Rajasthan,Jaipur,T30,56+,Male,64.5,Cheque,Pending
INV004517,2024-02-28,120506,Lumpsum,296327,West Bengal,Kolkata,T30,46-55,Female,68.5,Net Banking,Pending
INV002632,2024-02-28,119599,Sip,494,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,Pending
INV000484,2024-02-28,100033,Sip,44058,Uttar Pradesh,Agra,B30,26-35,Male,21.7,Net Banking,Pending
INV001627,2024-02-28,120844,Sip,1155,Uttar Pradesh,Agra,B30,26-35,Male,15.9,Net Banking,Pending
INV002656,2024-02-29,119093,Lumpsum,226598,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Pending
INV004169,2024-02-29,119120,Lumpsum,376179,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,Pending
INV001692,2024-02-29,100025,Redemption,50100,Rajasthan,Jaipur,T30,26-35,Male,11.7,Mandate,Pending
INV003734,2024-02-29,119095,Sip,6552,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Mandate,Pending
INV003979,2024-02-29,118633,Sip,1864,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Net Banking,Pending
INV000031,2024-02-29,118636,Redemption,90549,Madhya Pradesh,Indore,T30,36-45,Male,27.3,Cheque,Pending
INV001182,2024-02-29,120844,Lumpsum,447124,Punjab,Amritsar,B30,26-35,Male,9.1,Mandate,Pending
INV002741,2024-02-29,119552,Sip,993,West Bengal,Kolkata,T30,26-35,Male,19.9,Net Banking,Pending
INV003403,2024-03-01,101206,Sip,16812,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Net Banking,Pending
INV004071,2024-03-01,119095,Sip,59694,Gujarat,Ahmedabad,T30,36-45,Female,22.2,Cheque,Pending
INV004876,2024-03-01,149324,Sip,23405,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,Pending
INV003903,2024-03-01,102886,Lumpsum,501761,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,Pending
INV002283,2024-03-02,120844,Lumpsum,177346,Karnataka,Bangalore,T30,26-35,Female,14.5,Mandate,Pending
INV003393,2024-03-02,149323,Sip,28898,Delhi,New Delhi,T30,26-35,Male,17.1,Net Banking,Pending
INV003684,2024-03-02,118636,Sip,9535,Karnataka,Bangalore,T30,36-45,Male,42.9,Cheque,Pending
INV000256,2024-03-02,102885,Sip,1989,Delhi,New Delhi,T30,36-45,Male,14.0,Mandate,Pending
INV002915,2024-03-02,102887,Sip,4257,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,Pending
INV002543,2024-03-03,120843,Redemption,301263,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,Pending
INV003407,2024-03-03,148568,Sip,2194,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Pending
INV000694,2024-03-03,125498,Redemption,192133,Rajasthan,Jaipur,T30,46-55,Male,50.6,Mandate,Pending
INV002540,2024-03-03,120843,Sip,5160,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Cheque,Pending
INV002348,2024-03-03,148568,Lumpsum,399107,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Mandate,Pending
INV001342,2024-03-04,149322,Sip,50588,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Pending
INV002111,2024-03-04,149322,Sip,2179,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,Pending
INV001674,2024-03-04,119598,Lumpsum,367102,Delhi,Noida,T30,26-35,Male,12.0,Cheque,Pending
INV001521,2024-03-04,120843,Sip,2385,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Pending
INV004669,2024-03-04,118635,Lumpsum,333774,Punjab,Chandigarh,T30,26-35,Male,8.6,Net Banking,Pending
INV003781,2024-03-05,118635,Redemption,443034,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Net Banking,Pending
INV001422,2024-03-05,120842,Sip,910,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,Pending
INV001885,2024-03-05,148569,Sip,2641,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Pending
INV001662,2024-03-06,118632,Lumpsum,319464,Delhi,Gurugram,T30,36-45,Male,45.6,Mandate,Pending
INV001245,2024-03-06,119095,Sip,16991,Haryana,Faridabad,B30,46-55,Female,44.0,UPI,Pending
INV004896,2024-03-06,120505,Sip,902,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Cheque,Pending
INV003037,2024-03-07,120504,Sip,2923,Telangana,Hyderabad,T30,18-25,Female,7.6,Net Banking,Pending
INV004826,2024-03-07,120842,Lumpsum,449780,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Mandate,Pending
INV002931,2024-03-07,120503,Sip,29042,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Net Banking,Pending
INV000595,2024-03-07,120842,Sip,2306,Gujarat,Surat,T30,18-25,Male,7.6,Cheque,Pending
INV000276,2024-03-08,118636,Sip,2098,Telangana,Hyderabad,T30,36-45,Female,38.3,Mandate,Pending
INV003782,2024-03-08,119092,Lumpsum,432219,Tamil Nadu,Chennai,T30,36-45,Male,44.5,UPI,Pending
INV003539,2024-03-08,118634,Lumpsum,152225,Rajasthan,Udaipur,B30,56+,Female,54.9,Cheque,Pending
INV000281,2024-03-08,100033,Redemption,7967,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Pending
INV001061,2024-03-08,102885,Sip,5567,Punjab,Amritsar,B30,18-25,Male,7.4,UPI,Pending
INV004027,2024-03-08,100025,Lumpsum,439724,Punjab,Amritsar,B30,26-35,Male,8.7,UPI,Pending
INV002302,2024-03-08,101208,Sip,2174,West Bengal,Kolkata,T30,26-35,Male,10.1,Cheque,Pending
INV003068,2024-03-09,119599,Sip,15461,Delhi,New Delhi,T30,26-35,Male,11.6,Cheque,Pending
INV001417,2024-03-09,102885,Lumpsum,279566,West Bengal,Kolkata,T30,36-45,Female,12.3,Cheque,Pending
INV000274,2024-03-09,102886,Sip,16371,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Net Banking,Pending
INV001763,2024-03-09,148569,Redemption,43871,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,Cheque,Pending
INV002467,2024-03-09,120503,Sip,50248,Punjab,Chandigarh,T30,36-45,Male,12.3,Mandate,Pending
INV004252,2024-03-10,100033,Lumpsum,294297,Haryana,Faridabad,B30,36-45,Male,58.7,Mandate,Pending
INV000281,2024-03-11,118636,Redemption,374732,Punjab,Chandigarh,T30,26-35,Male,20.5,UPI,Pending
INV000148,2024-03-11,100033,Sip,7434,Telangana,Hyderabad,T30,18-25,Female,3.5,Cheque,Pending
INV002740,2024-03-11,119092,Lumpsum,244916,Maharashtra,Mumbai,T30,26-35,Female,24.5,Mandate,Pending
INV004692,2024-03-12,101206,Lumpsum,512632,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Net Banking,Pending
INV001421,2024-03-12,148567,Sip,5700,Telangana,Hyderabad,T30,26-35,Male,19.8,Mandate,Pending
INV000698,2024-03-12,118632,Sip,882,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Mandate,Pending
INV003275,2024-03-12,120841,Sip,2858,Uttar Pradesh,Agra,B30,26-35,Female,8.1,Cheque,Pending
INV000113,2024-03-12,119094,Sip,6566,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,Pending
INV003205,2024-03-12,100033,Sip,8287,Punjab,Chandigarh,T30,26-35,Female,16.1,Mandate,Pending
INV000836,2024-03-12,101206,Sip,14554,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,Pending
INV001701,2024-03-12,120507,Sip,14377,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Pending
INV000861,2024-03-13,100025,Sip,2010,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,UPI,Pending
INV001791,2024-03-13,101207,Lumpsum,385706,Delhi,New Delhi,T30,26-35,Male,13.3,Mandate,Pending
INV002526,2024-03-13,119092,Lumpsum,131476,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Pending
INV004932,2024-03-13,120507,Lumpsum,440835,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Mandate,Pending
INV000045,2024-03-13,118632,Sip,896,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,UPI,Pending
INV000085,2024-03-13,149322,Sip,4441,Gujarat,Surat,T30,26-35,Female,14.6,UPI,Pending
INV002743,2024-03-14,119095,Sip,2991,Haryana,Gurugram,T30,56+,Male,49.8,Cheque,Pending
INV003224,2024-03-14,149324,Sip,2201,Punjab,Amritsar,B30,26-35,Male,16.0,Cheque,Pending
INV003031,2024-03-14,149323,Sip,522,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,Pending
INV003031,2024-03-14,100016,Redemption,449247,Karnataka,Bangalore,T30,18-25,Male,7.7,UPI,Pending
INV000454,2024-03-14,149322,Lumpsum,155736,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Mandate,Pending
INV004123,2024-03-14,118636,Sip,51881,Haryana,Gurugram,T30,36-45,Male,53.8,UPI,Pending
INV001679,2024-03-14,120507,Sip,20591,Haryana,Faridabad,B30,36-45,Female,46.7,UPI,Pending
INV004744,2024-03-14,149322,Redemption,107791,Telangana,Hyderabad,T30,26-35,Female,16.0,Mandate,Pending
INV002686,2024-03-14,125498,Redemption,396883,Punjab,Chandigarh,T30,18-25,Male,5.7,Net Banking,Pending
INV002967,2024-03-15,120841,Sip,4464,Karnataka,Mysore,B30,18-25,Female,4.7,Mandate,Pending
INV000071,2024-03-15,119120,Lumpsum,255302,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,Pending
INV001772,2024-03-15,101207,Redemption,335974,Telangana,Hyderabad,T30,36-45,Male,31.2,UPI,Pending
INV002469,2024-03-15,118636,Sip,46797,Tamil Nadu,Chennai,T30,26-35,Female,12.3,UPI,Pending
INV002275,2024-03-15,149323,Sip,2112,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,Pending
INV001726,2024-03-16,101206,Redemption,276177,Rajasthan,Udaipur,B30,26-35,Male,19.5,Mandate,Pending
INV003565,2024-03-16,149323,Sip,1033,Gujarat,Surat,T30,26-35,Male,12.0,UPI,Pending
INV002974,2024-03-16,120842,Lumpsum,243974,Telangana,Hyderabad,T30,26-35,Female,21.9,Net Banking,Pending
INV001361,2024-03-16,119092,Sip,17865,West Bengal,Kolkata,T30,26-35,Female,21.1,UPI,Pending
INV004005,2024-03-17,149323,Sip,16193,West Bengal,Kolkata,T30,26-35,Male,11.0,UPI,Pending
INV000869,2024-03-17,118633,Lumpsum,19130,West Bengal,Kolkata,T30,26-35,Female,12.1,UPI,Pending
INV002134,2024-03-17,101207,Sip,593,Rajasthan,Udaipur,B30,26-35,Male,24.8,UPI,Pending
INV003727,2024-03-17,120843,Sip,13820,Gujarat,Surat,T30,18-25,Female,7.2,UPI,Pending
INV001886,2024-03-17,100033,Sip,8484,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,Pending
INV000069,2024-03-17,120505,Sip,2386,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Pending
INV003580,2024-03-18,102885,Sip,2656,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Net Banking,Pending
INV001163,2024-03-18,102885,Lumpsum,181577,Karnataka,Mysore,B30,26-35,Male,10.2,Cheque,Pending
INV000909,2024-03-18,119599,Lumpsum,19420,Haryana,Gurugram,T30,46-55,Female,92.6,Cheque,Pending
INV004463,2024-03-19,102887,Lumpsum,33101,Karnataka,Bangalore,T30,26-35,Female,16.1,Mandate,Pending
INV000950,2024-03-19,100016,Sip,13762,Punjab,Amritsar,B30,36-45,Male,33.1,Net Banking,Pending
INV003772,2024-03-19,118635,Sip,2072,Punjab,Amritsar,B30,18-25,Female,6.8,Cheque,Pending
INV002130,2024-03-20,119092,Sip,20324,Maharashtra,Pune,T30,46-55,Male,22.5,Mandate,Pending
INV003653,2024-03-20,125497,Redemption,243928,Punjab,Amritsar,B30,18-25,Female,3.8,Mandate,Pending
INV001205,2024-03-20,118634,Sip,51165,Madhya Pradesh,Bhopal,B30,26-35,Male,24.1,Net Banking,Pending
INV002680,2024-03-20,119552,Sip,52252,West Bengal,Kolkata,T30,36-45,Male,17.4,UPI,Pending
INV001790,2024-03-20,100033,Sip,1040,Punjab,Chandigarh,T30,46-55,Male,15.8,UPI,Pending
INV003376,2024-03-21,149324,Sip,5511,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,Pending
INV003759,2024-03-21,101206,Sip,3422,Haryana,Gurugram,T30,26-35,Male,6.1,Net Banking,Pending
INV004265,2024-03-21,118632,Lumpsum,390417,Punjab,Amritsar,B30,18-25,Male,7.6,Cheque,Pending
INV004771,2024-03-21,120843,Sip,5566,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,Pending
INV000146,2024-03-21,118635,Lumpsum,278960,Delhi,Gurugram,T30,26-35,Male,14.1,Mandate,Pending
INV002464,2024-03-21,119094,Sip,3593,Karnataka,Bangalore,T30,26-35,Female,22.9,Cheque,Pending
INV003659,2024-03-21,119092,Lumpsum,494816,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,UPI,Pending
INV000214,2024-03-21,101208,Sip,13901,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Pending
INV000202,2024-03-21,149322,Sip,1904,Haryana,Gurugram,T30,18-25,Male,4.1,UPI,Pending
INV001695,2024-03-22,119599,Lumpsum,341730,Punjab,Amritsar,B30,36-45,Male,24.0,Net Banking,Pending
INV001768,2024-03-22,120503,Sip,1107,Madhya Pradesh,Bhopal,B30,26-35,Female,14.1,Net Banking,Pending
INV000661,2024-03-22,125497,Sip,14266,Haryana,Faridabad,B30,36-45,Male,46.8,UPI,Pending
INV004221,2024-03-22,118633,Sip,2398,Uttar Pradesh,Agra,B30,36-45,Female,59.4,Mandate,Pending
INV000666,2024-03-22,101206,Sip,556,Maharashtra,Mumbai,T30,36-45,Male,49.7,Cheque,Pending
INV002153,2024-03-22,119551,Sip,3391,Maharashtra,Nashik,B30,18-25,Female,3.5,Net Banking,Pending
INV002361,2024-03-22,119095,Lumpsum,316237,Gujarat,Surat,T30,36-45,Male,59.3,Mandate,Pending
INV000222,2024-03-22,120504,Redemption,152046,Maharashtra,Mumbai,T30,36-45,Male,46.7,Cheque,Pending
INV002809,2024-03-23,100016,Sip,8050,Uttar Pradesh,Agra,B30,36-45,Male,48.6,UPI,Pending
INV002631,2024-03-23,118634,Lumpsum,64210,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Cheque,Pending
INV001164,2024-03-23,149323,Redemption,291706,Punjab,Chandigarh,T30,36-45,Male,54.4,Mandate,Pending
INV003771,2024-03-23,100016,Sip,2511,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,Pending
INV000139,2024-03-24,101206,Sip,6583,Punjab,Chandigarh,T30,18-25,Female,7.6,UPI,Pending
INV004980,2024-03-24,119094,Redemption,196893,Punjab,Amritsar,B30,36-45,Female,36.6,Net Banking,Pending
INV004206,2024-03-24,125498,Lumpsum,249193,Maharashtra,Pune,T30,26-35,Female,20.9,UPI,Pending
INV002302,2024-03-24,120841,Lumpsum,342425,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,Pending
INV001402,2024-03-24,102887,Redemption,201563,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Mandate,Pending
INV001046,2024-03-24,119551,Lumpsum,378428,Delhi,Noida,T30,26-35,Male,14.9,Cheque,Pending
INV000556,2024-03-24,119093,Sip,56730,Rajasthan,Udaipur,B30,18-25,Male,7.2,UPI,Pending
INV001638,2024-03-24,118634,Sip,3494,West Bengal,Kolkata,T30,36-45,Female,15.8,Cheque,Pending
INV003695,2024-03-25,102885,Redemption,354367,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,Pending
INV003947,2024-03-25,102885,Redemption,309290,Delhi,Noida,T30,26-35,Male,12.9,Cheque,Pending
INV004706,2024-03-25,119598,Redemption,386414,Punjab,Chandigarh,T30,56+,Male,11.1,Net Banking,Pending
INV001706,2024-03-26,149324,Sip,27774,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Pending
INV001370,2024-03-26,120507,Sip,415,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Mandate,Pending
INV001070,2024-03-26,120507,Lumpsum,234680,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Pending
INV003532,2024-03-26,101208,Sip,22359,Punjab,Amritsar,B30,36-45,Female,18.8,Cheque,Pending
INV001658,2024-03-26,120506,Lumpsum,371156,Rajasthan,Jaipur,T30,36-45,Female,48.4,Cheque,Pending
INV003117,2024-03-26,101206,Redemption,265017,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Mandate,Pending
INV004407,2024-03-26,102886,Redemption,91767,Punjab,Chandigarh,T30,18-25,Male,7.7,Net Banking,Pending
INV001709,2024-03-27,120505,Sip,960,Delhi,New Delhi,T30,36-45,Male,55.9,Mandate,Pending
INV001531,2024-03-27,120507,Lumpsum,299018,Haryana,Gurugram,T30,26-35,Female,14.8,Cheque,Pending
INV000545,2024-03-27,120507,Sip,22309,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,Pending
INV000426,2024-03-27,120505,Lumpsum,346952,West Bengal,Kolkata,T30,18-25,Male,3.6,Net Banking,Pending
INV001956,2024-03-28,120504,Lumpsum,25993,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Pending
INV000622,2024-03-28,101208,Sip,8241,Haryana,Faridabad,B30,26-35,Male,18.0,UPI,Pending
INV000609,2024-03-28,118632,Sip,802,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Net Banking,Pending
INV001837,2024-03-28,118633,Sip,21785,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Cheque,Pending
INV000134,2024-03-28,118636,Sip,1057,Punjab,Chandigarh,T30,36-45,Female,50.2,Net Banking,Pending
INV000349,2024-03-29,120506,Lumpsum,316971,Maharashtra,Mumbai,T30,18-25,Female,3.8,Cheque,Pending
INV000205,2024-03-29,100033,Sip,7479,Haryana,Faridabad,B30,18-25,Male,4.4,Net Banking,Pending
INV004489,2024-03-29,120505,Lumpsum,71706,Haryana,Faridabad,B30,26-35,Male,15.2,Mandate,Pending
INV002705,2024-03-29,119095,Lumpsum,409342,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Cheque,Pending
INV001326,2024-03-30,119094,Lumpsum,209726,Rajasthan,Udaipur,B30,46-55,Male,54.9,Mandate,Pending
INV001672,2024-03-30,100016,Sip,4818,Maharashtra,Pune,T30,18-25,Male,5.4,Net Banking,Pending
INV001238,2024-03-31,120504,Lumpsum,531224,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Pending
INV000486,2024-03-31,120843,Redemption,99944,Madhya Pradesh,Indore,T30,26-35,Female,12.6,UPI,Pending
INV002167,2024-03-31,101208,Sip,4858,Rajasthan,Jaipur,T30,26-35,Female,8.7,Cheque,Pending
INV002315,2024-03-31,118633,Sip,457,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,Pending
INV002826,2024-03-31,102886,Sip,2137,Haryana,Gurugram,T30,26-35,Male,20.5,UPI,Pending
INV002218,2024-03-31,149324,Sip,27589,Punjab,Amritsar,B30,36-45,Male,52.7,Net Banking,Pending
INV000288,2024-03-31,120506,Lumpsum,438448,Telangana,Hyderabad,T30,26-35,Male,10.1,Net Banking,Pending
INV000675,2024-04-01,100016,Redemption,371165,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Cheque,Pending
INV003812,2024-04-01,118634,Redemption,373501,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,Pending
INV004692,2024-04-01,120504,Sip,419,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Cheque,Pending
INV000968,2024-04-01,101208,Redemption,66515,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Pending
INV002369,2024-04-02,119092,Sip,29393,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,UPI,Pending
INV003913,2024-04-02,120844,Sip,6600,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,Pending
INV002452,2024-04-02,120504,Sip,2533,Uttar Pradesh,Kanpur,B30,18-25,Male,5.1,Mandate,Pending
INV002531,2024-04-02,120843,Sip,4368,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Pending
INV000330,2024-04-02,119093,Redemption,185595,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Net Banking,Pending
INV002598,2024-04-03,120506,Sip,11171,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Mandate,Pending
INV004130,2024-04-03,120506,Redemption,14799,Punjab,Amritsar,B30,36-45,Male,57.9,Cheque,Pending
INV003097,2024-04-04,149323,Lumpsum,412982,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Pending
INV004547,2024-04-04,119599,Sip,563,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Mandate,Pending
INV004674,2024-04-04,119551,Redemption,309124,Madhya Pradesh,Bhopal,B30,56+,Male,76.8,Cheque,Pending
INV001481,2024-04-05,120504,Sip,29931,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,Pending
INV002795,2024-04-05,100033,Sip,3347,Maharashtra,Pune,T30,18-25,Female,4.5,Cheque,Pending
INV000827,2024-04-05,125498,Sip,2412,Maharashtra,Pune,T30,36-45,Male,28.8,UPI,Pending
INV000768,2024-04-05,148569,Lumpsum,44827,Delhi,Noida,T30,56+,Male,12.2,UPI,Pending
INV003387,2024-04-05,118632,Lumpsum,261280,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,Pending
INV000047,2024-04-05,119599,Redemption,86386,Haryana,Faridabad,B30,36-45,Male,23.6,UPI,Pending
INV002276,2024-04-06,149323,Lumpsum,536754,Telangana,Hyderabad,T30,46-55,Male,88.0,Mandate,Pending
INV003507,2024-04-06,148568,Redemption,198546,Karnataka,Bangalore,T30,26-35,Female,22.5,Cheque,Pending
INV000390,2024-04-06,120504,Sip,47062,Karnataka,Bangalore,T30,26-35,Male,24.9,Net Banking,Pending
INV000708,2024-04-06,119599,Lumpsum,157771,Delhi,Noida,T30,26-35,Female,13.5,Net Banking,Pending
INV004843,2024-04-07,119094,Sip,2050,Haryana,Faridabad,B30,56+,Male,49.8,Cheque,Pending
INV002188,2024-04-07,149323,Sip,2532,Rajasthan,Jaipur,T30,26-35,Male,19.1,UPI,Pending
INV000238,2024-04-07,125497,Sip,59081,Telangana,Hyderabad,T30,36-45,Male,26.3,UPI,Pending
INV002450,2024-04-07,120506,Sip,5285,West Bengal,Kolkata,T30,36-45,Female,14.5,UPI,Pending
INV000825,2024-04-07,149323,Sip,2169,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Pending
INV002958,2024-04-07,148568,Redemption,77888,Punjab,Amritsar,B30,26-35,Male,10.3,Net Banking,Pending
INV000500,2024-04-07,119094,Lumpsum,210992,West Bengal,Kolkata,T30,26-35,Female,19.9,UPI,Pending
